"Id Empenho";"Código Empenho";"Código Empenho Resumido";"Data Emissão";"Código Tipo Documento";"Tipo Documento";"Tipo Empenho";"Espécie Empenho";"Código Órgão Superior";"Órgão Superior";"Código Órgão";"Órgão";"Código Unidade Gestora";"Unidade Gestora";"Código Gestão";"Gestão";"Código Favorecido";"Favorecido";"Observação";"Código Esfera Orçamentária";"Esfera Orçamentária";"Código Tipo Crédito";"Tipo Crédito";"Código Grupo Fonte Recurso";"Grupo Fonte Recurso";"Código Fonte Recurso";"Fonte Recurso";"Código Unidade Orçamentária";"Unidade Orçamentária";"Código Função";"Função";"Código SubFunção";"SubFunção";"Código Programa";"Programa";"Código Ação";"Ação";"Linguagem Cidadã";"Código Subtítulo (Localizador)";"Subtítulo (Localizador)";"Código Plano Orçamentário";"Plano Orçamentário";"Código Programa Governo";"Nome Programa Governo";"Autor Emenda";"Código Categoria de Despesa";"Categoria de Despesa";"Código Grupo de Despesa";"Grupo de Despesa";"Código Modalidade de Aplicação";"Modalidade de Aplicação";"Código Elemento de Despesa";"Elemento de Despesa";"Processo";"Modalidade de Licitação";"Inciso";"Amparo";"Referência de Dispensa ou Inexigibilidade";"Código Convênio";"Contrato de Repasse / Termo de Parceria / Outros";"Valor Original do Empenho";"Valor do Empenho Convertido pra R$";"Valor Utilizado na Conversão"
"562248690";"135565222112024NE000001";"2024NE000001";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"135565";"UNIDADE ARMAZENADORA RIBEIRA DO POMBAL";"22211";"COMPANHIA NACIONAL DE ABASTECIMENTO";"13809397000109";"MUNICIPIO DE RIBEIRA DO POMBAL";"21440.000104/2024-91 - DESPESA REFERENTE AO PAGAMENTO DA COTA UNICA/2024 DO IPTU DA UNIDADE ARMAZENADORA DE RIBEIRA DO POMBAL. INSCRICAO MUNICIPAL Nº 01.08.999.9999.001.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"49202";"COMPANHIA NACIONAL DE ABASTECIMENTO";"21";"Organização agrária";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"47";"Obrigações Tributárias e Contributivas";"21440.000104/2024-91";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"10326,45";"10326,45";"1,0000"
"562244055";"167236000012024NE000021";"2024NE000021";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167236";"2ª COMPANHIA DE INFANTARIA";"00001";"TESOURO NACIONAL";"08783119000190";"CEOFISIO - CENTRO DE ODONTOLOGIA E FISIOTERAPIA LTDA";"COBRIR DESPESA COM ATENDIMENTO MEDICO-HOSPITALAR, LABORATORIAL (50). 2024NC400075-DGP 03JAN24. NE DESTINADA AO FUSEX DA 2ª CIA INF. CONTRATO 14/2020";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"05";"TESTE";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0003";"ASSISTENCIA MEDICA E ODONTOLOGICA DE MILITARES - COMPLEMENTACAO DA UNIAO";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"64430008717201931";"Inexigível";"SI";"LEI 8.666 / 1993";"-2";"-1";"NAO SE APLICA";"1918,86";"1918,86";"1,0000"
"562259009";"167236000012024NE000020";"2024NE000020";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167236";"2ª COMPANHIA DE INFANTARIA";"00001";"TESOURO NACIONAL";"09123192000106";"ELO MEDICINA INTEGRADA LTDA";"COBRIR DESPESA COM ATENDIMENTO MEDICO-HOSPITALAR, LABORATORIAL (50). 2024NC400075-DGP 03JAN24. NE DESTINADA AO FUSEX DA 2ª CIA INF. CONTRATO 18/2020";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"05";"TESTE";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0003";"ASSISTENCIA MEDICA E ODONTOLOGICA DE MILITARES - COMPLEMENTACAO DA UNIAO";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"64430000439202198";"Inexigível";"SI";"LEI 8.666 / 1993";"-2";"-1";"NAO SE APLICA";"953,12";"953,12";"1,0000"
"562248016";"253003362132024NE500009";"2024NE500009";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"36000";"Ministério da Saúde";"36213";"Agência Nacional de Saúde Suplementar";"253003";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"510001";"COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.";"FOPAG 2024 - INSS PATRONAL DE CONTRATO TEMPORARIO E CARGO COMISSIONADO";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"10";"Saúde";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"";"20TP0001";"ATIVOS CIVIS DA UNIAO         - NACIONAL";"0000";"ATIVOS CIVIS DA UNIAO";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"91";"Aplicação Direta Decorrente de Operação entre ";"13";"Obrigações Patronais";"33910.000939/2024-46";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"500000,00";"500000,00";"1,0000"
"562247172";"253003362132024NE500010";"2024NE500010";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"36000";"Ministério da Saúde";"36213";"Agência Nacional de Saúde Suplementar";"253003";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"48307555000107";"PLANO EXECUTIVO FEDERAL";"FOPAG 2024 - CONTRIBUICAO PATRONAL PARA A FUNPRESP - LEI 12.618/2012.";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"10";"Saúde";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"";"20TP0001";"ATIVOS CIVIS DA UNIAO         - NACIONAL";"0000";"ATIVOS CIVIS DA UNIAO";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"90";"Aplicações Diretas";"07";"Contribuição a Entidades Fechadas de Previd";"33910.000939/2024-46";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"1800000,00";"1800000,00";"1,0000"
"562245572";"253003362132024NE500008";"2024NE500008";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"36000";"Ministério da Saúde";"36213";"Agência Nacional de Saúde Suplementar";"253003";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"253003";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"FOPAG 2024 - INDENIZACOES E RESTITUICOES TRABALHISTAS - ATIVO CIVIL";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"10";"Saúde";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"";"20TP0001";"ATIVOS CIVIS DA UNIAO         - NACIONAL";"0000";"ATIVOS CIVIS DA UNIAO";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"90";"Aplicações Diretas";"94";"Indenizações e Restituições Trabalhistas";"33910.000939/2024-46";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"20000,00";"20000,00";"1,0000"
"562244390";"253003362132024NE500006";"2024NE500006";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"36000";"Ministério da Saúde";"36213";"Agência Nacional de Saúde Suplementar";"253003";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"253003";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"FOPAG 2024 - SUBSTITUICOES";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"10";"Saúde";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"";"20TP0001";"ATIVOS CIVIS DA UNIAO         - NACIONAL";"0000";"ATIVOS CIVIS DA UNIAO";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"90";"Aplicações Diretas";"16";"Outras Despesas Variáveis - Pessoal Civil";"33910.000939/2024-46";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"800000,00";"800000,00";"1,0000"
"562241366";"253003362132024NE500007";"2024NE500007";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"36000";"Ministério da Saúde";"36213";"Agência Nacional de Saúde Suplementar";"253003";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"253003";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"FOPAG 2024- SENTENCA JUDICIAL NAO TRANSITADA EM JULGADO - CARAT.CONT. - ATIVO CIVIL";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"10";"Saúde";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"";"20TP0001";"ATIVOS CIVIS DA UNIAO         - NACIONAL";"0000";"ATIVOS CIVIS DA UNIAO";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"90";"Aplicações Diretas";"91";"Sentenças Judiciais";"33910.000939/2024-46";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"20000,00";"20000,00";"1,0000"
"562241632";"167353000012024NE000001";"2024NE000001";"12/01/2024";"NE";"Nota de Empenho";"Global";"Não se aplica";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167353";"6 BATALHAO DE ENGENHARIA DE CONSTRUCAO";"00001";"TESOURO NACIONAL";"14905502000176";"EXCLUSIVA DISTRIBUIDORA DE MEDICAMENTOS LTDA";"DESPESA COM MATERIAL DE CONSUMO, MATERIAL FARMACOLOGICO, 2023NC401438- DGP, DE 05JAN24, REQUISICAO NR 01/2024 ? DIV SAU, PREGAO NR 31/2023 DA 1ª BDA INF SL UASG: 160482.";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"05";"TESTE";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0003";"ASSISTENCIA MEDICA E ODONTOLOGICA DE MILITARES - COMPLEMENTACAO DA UNIAO";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"643070088492023";"Pregão";"I";"LEI 14.133/2021";"-2";"-1";"NAO SE APLICA";"6299,50";"6299,50";"1,0000"
"562244550";"253003362132024NE500015";"2024NE500015";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"36000";"Ministério da Saúde";"36213";"Agência Nacional de Saúde Suplementar";"253003";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"253003";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"FOPAG 2024 - AUXILIO-NATALIDADE - ATIVO CIVIL";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"10";"Saúde";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0001";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NACIONAL";"0009";"AUXILIO-FUNERAL E NATALIDADE DE CIVIS";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"08";"Outros Benefícios Assistenciais do servidor ";"33910.000939/2024-46";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"10000,00";"10000,00";"1,0000"
"562252442";"155907264432024NE000001";"2024NE000001";"12/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155907";"HOSPITAL UNIVERSITARIO PROF. EDGARD SANTOS";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"28911309000152";"ASCLE BRASIL LTDA";"AQUISICAO DE MATERIAL FARMACOLOGICO , PR. 05/2023, UASG 155011, PROC. 23534.024468/2023-61, SOLICITACAO SETOR DE ABASTECIMENTO FARMACEUTICO E SUPRIMENTOS,  PAR 3.04";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"36901";"FUNDO NACIONAL DE SAUDE";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"5118";"ATENCAO ESPECIALIZADA A SAUDE";"8585";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"TETO MAC";"85850029";"ATENCAO A SAUDE DA POPULACAO PARA PRO - NO ESTADO DA BAHIA";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"23534.024468/2023-61";"Pregão";"SI";"DECRETO 10.024/2019";"-2";"-1";"NAO SE APLICA";"26280,00";"26280,00";"1,0000"
"562254175";"253003362132024NE500014";"2024NE500014";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"36000";"Ministério da Saúde";"36213";"Agência Nacional de Saúde Suplementar";"253003";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"253003";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"FOPAG 2024 - RESSARC. ASSISTENCIA MEDICA / ODONTOLOGICA.";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"10";"Saúde";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0001";"ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"93";"Indenizações e Restituições";"33910.000939/2024-46";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"1100000,00";"1100000,00";"1,0000"
"562194849";"170600000012024NE000024";"2024NE000024";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"170600";"COORD.GERAL DE CONTROLE DA DIVIDA PUBLICA";"00001";"TESOURO NACIONAL";"170600";"COORD.GERAL DE CONTROLE DA DIVIDA PUBLICA";"2906BACEN-P - JUROS";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"44";"TÍTULOS DE RESPONSABILID.DO TESOURO NACIONAL";"75101";"REC.SOB SUPERV. DO ME - DIVIDA PUB FED";"28";"Encargos especiais";"846";"Outros encargos especiais";"0909";"OPERACOES ESPECIAIS: OUTROS ENCARGOS ESPECIAIS";"0669";"COBERTURA DO RESULTADO NEGATIVO APURADO NO BANCO CENTRAL DO BRASIL";"";"06690001";"COBERTURA DO RESULTADO NEGATIVO APURA - NACIONAL";"0000";"COBERTURA DO RESULTADO NEGATIVO APURADO NO BANCO CENTRAL DO BRASIL (LEI COMPLEMENTAR N. 101, DE 2000)";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"2";"Juros e Encargos da Dívida";"90";"Aplicações Diretas";"26";"Obrigações decorrentes de Política Monetá";"-8";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"4160568410,29";"4160568410,29";"1,0000"
"562193373";"170600000012024NE000023";"2024NE000023";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"170600";"COORD.GERAL DE CONTROLE DA DIVIDA PUBLICA";"00001";"TESOURO NACIONAL";"170600";"COORD.GERAL DE CONTROLE DA DIVIDA PUBLICA";"2906BACEN-P - PRINCIPAL";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"44";"TÍTULOS DE RESPONSABILID.DO TESOURO NACIONAL";"75101";"REC.SOB SUPERV. DO ME - DIVIDA PUB FED";"28";"Encargos especiais";"846";"Outros encargos especiais";"0909";"OPERACOES ESPECIAIS: OUTROS ENCARGOS ESPECIAIS";"0669";"COBERTURA DO RESULTADO NEGATIVO APURADO NO BANCO CENTRAL DO BRASIL";"";"06690001";"COBERTURA DO RESULTADO NEGATIVO APURA - NACIONAL";"0000";"COBERTURA DO RESULTADO NEGATIVO APURADO NO BANCO CENTRAL DO BRASIL (LEI COMPLEMENTAR N. 101, DE 2000)";"00";"Sem informação";"SEM EMENDA";"4";"DESPESAS DE CAPITAL";"6";"Amortização/Refinanciamento da Dívida";"90";"Aplicações Diretas";"26";"Obrigações decorrentes de Política Monetá";"-8";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"36534998897,61";"36534998897,61";"1,0000"
"562256241";"120064000012024NE000013";"2024NE000013";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120064";"ESCOLA DE ESPECIALISTAS DE AERONAUTICA";"00001";"TESOURO NACIONAL";"02415728000100";"RADIMAGE - RADIOTERAPIA E IMAGENOLOGIA LTDA";"TERMO DE CONTRATO Nº 25/EEAR/2023 - INEX Nº 21/2023 - PAG: 67540.001885/2023-22 - SOL 24S0014.";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52911";"FUNDO AERONAUTICO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0007";"ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"67540.001885/2023-22";"Inexigível";"SI";"LEI 8.666 / 1993";"-2";"-1";"NAO SE APLICA";"10827,42";"10827,42";"1,0000"
"562241184";"120064000012024NE000011";"2024NE000011";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120064";"ESCOLA DE ESPECIALISTAS DE AERONAUTICA";"00001";"TESOURO NACIONAL";"12390386000174";"SILVA & SILVA ASSISTENCIA A SAUDE LTDA";"TERMO DE CONTRATO Nº 15/EEAR/2023 - INEXIGIBILIDADE Nº 13/2023 - PAG 67540.004589/2023-83 - SOLICITACAO 24S0012.";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52911";"FUNDO AERONAUTICO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0007";"ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"67540.004589/2023-83";"Inexigível";"SI";"LEI 8.666 / 1993";"-2";"-1";"NAO SE APLICA";"88101,92";"88101,92";"1,0000"
"562250890";"120064000012024NE000015";"2024NE000015";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120064";"ESCOLA DE ESPECIALISTAS DE AERONAUTICA";"00001";"TESOURO NACIONAL";"10786528000191";"CENTRO MEDICO DO VALE DO SAPUCAI LTDA.";"TERMO DE CONTRATO Nº 10/EEAR/2023 - INEXIGIBILIDADE Nº 08/2023 - PAG: 67540.002026/2023-51 - SOL 24S0016";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52911";"FUNDO AERONAUTICO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"Assistência Médica e Odontológica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0007";"ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"67540.002026/2023-51";"Inexigível";"SI";"LEI 8.666 / 1993";"-2";"-1";"NAO SE APLICA";"1239,51";"1239,51";"1,0000"
"562246652";"153052152262024NE000325";"2024NE000325";"12/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26235";"Universidade Federal de Goiás";"153052";"UNIVERSIDADE FEDERAL DE GOIAS";"15226";"UNIVERSIDADE FEDERAL DE GOIAS";"153052";"UNIVERSIDADE FEDERAL DE GOIAS";"PROT.:1100(290000,00)$ UFG - PESSOAL.?CONF. DOC. SEI! 4300414.";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26235";"UNIVERSIDADE FEDERAL DE GOIAS";"09";"Previdência social";"272";"Previdência do regime estatutário";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181";"APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"Pagamento de Aposentadorias e Pensões";"01810052";"APOSENTADORIAS E PENSOES CIVIS DA UNI - NO ESTADO DE GOIAS";"0000";"APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"90";"Aplicações Diretas";"03";"Pensões";"23070.000350/2024-23";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"290000,00";"290000,00";"1,0000"
